Type    Value
T1	151.501815795898
T1	143.663101196289
T1	143.957870483398
T1	143.957870483398
T1	148.711303710938
T1	145.162734985352
T1	141.73063659668
T1	145.966522216797
T1	144.069595336914
T1	144.069595336914
T1	144.069595336914
T1	154.584182739258
T1	154.584182739258
T1	154.584182739258
T1	143.620422363281
T1	141.366973876953
T1	154.837829589844
T1	147.542251586914
T1	147.590560913086
T1	152.023468017578
T1	139.849578857422
T1	140.334548950195
T1	151.988754272461
T1	143.803863525391
T1	134.245529174805
T1	152.611175537109
T1	143.260314941406
T1	140.951766967773
T1	140.951766967773
T1	151.189117431641
T1	143.10986328125
T1	135.679168701172
T1	135.679168701172
T1	145.074722290039
T1	145.087875366211
T1	151.20085144043
T1	155.234924316406
T1	152.675735473633
T1	152.890121459961
T1	149.464202880859
T1	145.583755493164
T1	152.72102355957
T1	159.367370605469
T1	148.187515258789
T1	149.37841796875
T1	142.0947265625
T1	153.623916625977
T1	139.187759399414
T1	142.426879882812
T1	148.47834777832
T1	147.825149536133
T1	147.825149536133
T1	147.825149536133
T1	143.424011230469
T1	148.521270751953
T1	139.639282226562
T1	151.679229736328
T1	152.316543579102
T1	153.944000244141
T1	150.613708496094
T1	153.625045776367
T1	145.475433349609
T1	147.794799804688
T1	142.960678100586
T1	150.727600097656
T1	141.159240722656
T1	139.781631469727
T1	139.781631469727
T1	139.781631469727
T1	152.5419921875
T1	147.649108886719
T1	150.860366821289
T1	149.840393066406
T1	148.232467651367
T1	151.382034301758
T1	146.220825195312
T1	149.824630737305
T1	149.824630737305
T1	145.082473754883
T1	155.136779785156
T1	156.513763427734
T1	152.887100219727
T1	148.738052368164
T1	147.654571533203
T1	144.98014831543
T1	149.216018676758
T1	148.753356933594
T1	141.658157348633
T1	151.860412597656
T1	143.781219482422
T1	141.60041809082
T1	154.800643920898
T1	144.686477661133
T1	150.230819702148
T1	146.213577270508
T1	148.321884155273
T1	140.053405761719
T1	145.670043945312
T1	149.927810668945
T1	149.927810668945
T1	152.202117919922
T1	138.619934082031
T1	149.180435180664
T1	142.92643737793
T1	151.474090576172
T1	150.456253051758
T1	150.456253051758
T1	150.044281005859
T1	138.515380859375
T1	153.047760009766
T1	138.730773925781
T1	148.819808959961
T1	148.819808959961
T1	142.631134033203
T1	150.549865722656
T1	137.498748779297
T1	150.471343994141
T1	144.178771972656
T1	150.904174804688
T1	148.919982910156
T1	150.55061340332
T1	150.55061340332
T1	150.55061340332
T1	149.172882080078
T1	143.057998657227
T1	146.442443847656
T1	145.352966308594
T1	151.084167480469
T1	149.798385620117
T1	139.360656738281
T1	139.360656738281
T1	139.360656738281
T1	140.143997192383
T1	148.494338989258
T1	152.220443725586
T1	148.438095092773
T1	136.248596191406
T1	137.118270874023
T1	145.279067993164
T1	149.609283447266
T1	152.411911010742
T1	144.626434326172
T1	141.733459472656
T1	141.733459472656
T1	148.712966918945
T1	148.712966918945
T1	143.03466796875
T1	131.266098022461
T1	153.631378173828
T1	152.981597900391
T1	104.080619812012
T1	138.367630004883
T1	138.367630004883
T1	138.367630004883
T1	144.783203125
T1	140.665679931641
T1	150.539291381836
T1	154.654998779297
T1	155.853958129883
T1	145.411209106445
T1	145.411209106445
T1	145.411209106445
T1	142.920349121094
T1	140.484146118164
T1	146.738052368164
T1	145.178253173828
T1	145.178253173828
T1	147.403076171875
T1	153.290328979492
T1	147.171264648438
T1	147.171264648438
T1	154.974594116211
T1	131.356689453125
T1	150.073547363281
T1	148.433059692383
T1	149.172882080078
T1	140.192779541016
T1	155.240692138672
T1	144.634719848633
T1	144.388824462891
T1	141.189910888672
T1	141.189910888672
T1	143.780578613281
T1	143.780578613281
T1	150.258880615234
T1	147.493942260742
T1	143.544387817383
T1	143.801010131836
T1	141.268829345703
T1	141.268829345703
T1	141.268829345703
T1	136.804214477539
T1	136.804214477539
T1	136.804214477539
T1	142.353012084961
T1	142.353012084961
T1	142.353012084961
T1	136.97331237793
T1	152.138229370117
T1	152.138229370117
T1	155.94303894043
T1	153.279663085938
T1	139.365844726562
T1	149.309204101562
T1	151.713745117188
T1	150.548004150391
T1	150.561950683594
T1	140.778137207031
T1	141.955810546875
T1	141.955810546875
T1	147.758666992188
T1	147.758666992188
T1	143.945983886719
T1	146.042465209961
T1	136.540496826172
T1	151.165878295898
T1	150.996780395508
T1	152.627410888672
T1	152.627410888672
T1	156.95866394043
T1	155.46516418457
T1	142.752059936523
T1	145.513732910156
T1	144.438003540039
T1	144.438003540039
T1	149.701324462891
T1	136.888061523438
T1	155.693649291992
T1	146.518737792969
T1	145.100616455078
T1	140.080581665039
T1	148.206588745117
T1	150.854309082031
T1	150.854309082031
T1	150.854309082031
T1	146.757125854492
T1	156.558197021484
T1	144.791305541992
T1	133.474243164062
T1	133.474243164062
T1	133.474243164062
T1	156.065338134766
T1	130.645904541016
T1	130.645904541016
T1	149.454727172852
T1	141.160629272461
T1	151.920806884766
T1	153.823211669922
T1	140.850601196289
T1	139.727279663086
T1	139.727279663086
T1	147.824081420898
T1	147.824081420898
T1	150.001922607422
T1	152.279541015625
T1	155.397232055664
T1	148.593658447266
T1	148.593658447266
T1	144.207168579102
T1	141.665924072266
T1	143.249969482422
T1	145.670043945312
T1	150.216827392578
T1	139.565811157227
T1	144.738250732422
T1	147.241790771484
T1	146.498291015625
T1	153.115478515625
T1	147.663040161133
T1	144.472671508789
T1	144.472671508789
T1	139.587509155273
T1	154.514999389648
T1	144.784255981445
T1	136.645797729492
T1	136.645797729492
T1	136.645797729492
T1	157.714309692383
T1	142.988555908203
T1	138.521606445312
T1	150.360992431641
T1	150.184478759766
T1	141.425216674805
T1	149.909683227539
T1	151.879623413086
T1	147.941772460938
T1	143.764892578125
T1	136.119171142578
T1	143.042907714844
T1	148.181716918945
T1	116.658332824707
T1	123.317947387695
T1	141.001129150391
T1	141.001129150391
T1	147.300674438477
T1	155.136779785156
T1	141.623641967773
T1	141.828994750977
T1	129.254989624023
T1	129.254989624023
T1	129.254989624023
T1	149.386856079102
T1	146.555816650391
T1	142.175827026367
T1	148.308502197266
T1	150.003707885742
T1	142.046401977539
T1	146.651931762695
T1	141.930450439453
T1	145.220001220703
T1	146.16828918457
T1	142.262649536133
T1	155.927261352539
T1	152.603256225586
T1	142.106796264648
T1	136.709777832031
T1	141.563262939453
T1	157.122222900391
T1	143.728805541992
T1	146.349472045898
T1	141.670623779297
T1	147.059097290039
T1	138.374450683594
T1	148.5576171875
T1	152.539840698242
T1	136.989074707031
T1	136.989074707031
T1	136.989074707031
T1	145.679580688477
T1	145.679580688477
T1	145.679580688477
T1	140.260467529297
T1	140.260467529297
T1	140.260467529297
T1	137.867156982422
T1	153.007904052734
T1	153.007904052734
T1	153.007904052734
T1	152.406707763672
T1	151.718719482422
T1	143.518508911133
T1	143.518508911133
T1	143.812927246094
T1	144.88655090332
T1	149.686233520508
T1	142.169357299805
T1	141.661849975586
